Freebase Player Key	Player Name	Freebase Nationality Key	Nationality	Freebase relation
m.0hhsbpg	Takuya Yamamoto	m.03_3d	Japan	people.person.nationality
m.0gyr_2r	Jaime Portillo	m.02k8k	El Salvador	people.person.nationality
m.0n4c25l	Maicon Assis	m.015fr	Brazil	people.person.nationality
m.0ngc_6s	Markus Scholz	m.0345h	Germany	people.person.nationality
m.07kcjg3	Artur Adamyan	m.06bnz	Russia	people.person.nationality
m.0czd3ly	Sergio Méndez	m.02k8k	El Salvador	people.person.nationality
m.0hhpy9j	Réda Sayah	m.0h3y	Algeria	people.person.nationality
m.0gvrsmq	Ali Ceesay	m.0hdx8	Gambia	people.person.nationality
m.03d12jh	José Quintanilla	m.02k8k	El Salvador	people.person.nationality
m.0d1b7z	Saleh Selim	m.02k54	Egypt	people.person.nationality
m.03wb8kp	Václav Migas	m.01mjq	Czech Republic	people.person.nationality
m.03y7qm6	Sofiane Mezraoui	m.0h3y	Algeria	people.person.nationality
m.05mw_lh	Julián Camino	m.0jgd	Argentina	people.person.nationality
m.03w9wyy	Salvador Mariona	m.02k8k	El Salvador	people.person.nationality
m.0ngpvyg	Abdelmajid Dine	m.04wgh	Morocco	people.person.nationality
m.0ds1q2b	Jamil Ali	m.05b4w	Norway	people.person.nationality
m.0l8njb6	Conor Pepper	m.03rt9	Ireland	people.person.nationality
m.07kbjcp	Ernest Barry	m.04v3q	Malta	people.person.nationality
m.05c2y_f	Ernesto Aparicio	m.02k8k	El Salvador	people.person.nationality
m.04q1r3f	Chris Veselka	m.09c7w0	United States of America	people.person.nationality
m.0pcth6t	Reis	m.0345h	Germany	people.person.nationality
m.05c37tn	Salvador Cabezas	m.02k8k	El Salvador	people.person.nationality
m.02x3r6r	Raúl Magaña	m.02k8k	El Salvador	people.person.nationality
m.04jn0ry	Hashim Saleh	m.05l8y	Oman	people.person.nationality
m.04n6s0r	Atanas Pashev	m.015qh	Bulgaria	people.person.nationality
m.04f69lb	Roberto Rivas	m.02k8k	El Salvador	people.person.nationality
m.05p5_88	Jimmy Banks	m.09c7w0	United States of America	people.person.nationality
m.0hhsh04	John Holland	m.04v3q	Malta	people.person.nationality
m.05c3rqy	Jorge Vásquez	m.02k8k	El Salvador	people.person.nationality
m.0h3q9jh	Milad Farahani	m.03shp	Iran	people.person.nationality
m.0hr6msh	Jé	m.0f8l9c	France	people.person.nationality
m.0ds2w41	Eugenio	m.0b90_r	Mexico	people.person.nationality
m.0ds4lln	Bill	m.0h3y	Algeria	people.person.nationality
m.0pdtgfb	Mathieu Kervestin	m.0f8l9c	France	people.person.nationality
m.0pcthdd	Dida	m.015fr	Brazil	people.person.nationality
m.0b75zmd	Juan Manuel Alejándrez	m.0b90_r	Mexico	people.person.nationality
m.0ngscsc	Romário	m.015fr	Brazil	people.person.nationality
m.0gysvkq	Genaro Sermeño	m.02k8k	El Salvador	people.person.nationality
m.0h64qxf	Georges Stuber	m.06mzp	Switzerland	people.person.nationality
m.04659rl	Tihomir Ognjanov	m.077qn	Serbia	people.person.nationality
m.0hhq0_9	Masafumi Yoshida	m.03_3d	Japan	people.person.nationality
m.0h63gbk	Dorst	m.059j2	Netherlands	people.person.nationality
m.09g97j2	Louis Carré	m.0154j	Belgium	people.person.nationality
m.04cyg6b	Rui Campos	m.015fr	Brazil	people.person.nationality
m.0dlqb9y	Johann Walzhofer	m.0h7x	Austria	people.person.nationality
m.0hn90t9	Kevin Anderson	m.09c7w0	United States of America	people.person.nationality
m.0hhr0tk	Shoji Yamada	m.03_3d	Japan	people.person.nationality
m.0h5294n	Pál Teleki	m.03gj2	Hungary	people.person.nationality
m.0c02h_9	Muhamed Mujić	m.0166b	Bosnia and Herzegovina	people.person.nationality
m.03nql0m	Alessandro Salvatore	m.05r7t	Puerto Rico	people.person.nationality
m.0479wm1	Bela Palfi	m.077qn	Serbia	people.person.nationality
m.0h65b2w	Jean Tamini	m.06mzp	Switzerland	people.person.nationality
m.04z_nc3	Yuri Falin	m.06bnz	Russia	people.person.nationality
m.0crhwjn	Désiré Bourgeois	m.0154j	Belgium	people.person.nationality
m.0h550h8	Alfred Jäck	m.06mzp	Switzerland	people.person.nationality
m.0g9tj_v	Hristo Iliev	m.015qh	Bulgaria	people.person.nationality
m.0ll18nf	Rafael Garcia	m.0345h	Germany	people.person.nationality
m.0h65xvn	Eduardo Gutiérrez	m.0165v	Bolivia	people.person.nationality
m.0gj97fq	Mario Moreno	m.01p1v	Chile	people.person.nationality
m.0h67qvq	Hassan El-Far	m.02k54	Egypt	people.person.nationality
m.07kh0bh	Serge Cadorin	m.0154j	Belgium	people.person.nationality
m.0bmk9d7	Eivind Karlsbakk	m.05b4w	Norway	people.person.nationality
m.0bbtpnz	Sergio Castelletti	m.03rjj	Italy	people.person.nationality
m.04zxl5q	Pavol Michalík	m.01mjq	Czech Republic	people.person.nationality
m.0h7pbhn	Anders Rydberg	m.0d0vqn	Sweden	people.person.nationality
m.076yc31	Mario Méndez	m.07twz	Uruguay	people.person.nationality
m.03y9p1m	German Apukhtin	m.06bnz	Russia	people.person.nationality
m.03cz_ll	Ljubomir Mihajlović	m.077qn	Serbia	people.person.nationality
m.0b6hm1s	Sylvio Hoffmann	m.015fr	Brazil	people.person.nationality
m.03cz_q0	Mane Bajić	m.077qn	Serbia	people.person.nationality
m.064p3z0	Tommy Gemmell	m.06q1r	Scotland	people.person.nationality
m.0gjdgk7	Humberto Cruz	m.01p1v	Chile	people.person.nationality
m.0h7ny88	Crescencio Gutiérrez	m.0b90_r	Mexico	people.person.nationality
m.0h64tn_	José Bustamante	m.0165v	Bolivia	people.person.nationality
m.04gv_b7	Jimmy Millar	m.06q1r	Scotland	people.person.nationality
m.07s5v4_	Mehmet Al	m.01znc_	Turkey	people.person.nationality
m.0bbxh78	Paul Evans	m.0j5g9	Wales	people.person.nationality
m.04dz842	Steve Scicluna	m.04v3q	Malta	people.person.nationality
m.0gtvv4x	Roger Henrotay	m.0154j	Belgium	people.person.nationality
m.0h68vjr	Benigno Gutiérrez	m.0165v	Bolivia	people.person.nationality
m.0cmbf_q	Vilmos Zombori	m.06c1y	Romania	people.person.nationality
m.043rd0_	Misael Escuti	m.01p1v	Chile	people.person.nationality
m.0h7mr8c	Nils Rosén	m.0d0vqn	Sweden	people.person.nationality
m.04f_cqn	Mikhail Gershkovich	m.06bnz	Russia	people.person.nationality
m.0h52c7w	Willy Jäggi	m.06mzp	Switzerland	people.person.nationality
m.07s5qwk	Reino Börjesson	m.0d0vqn	Sweden	people.person.nationality
m.0g59mw9	Imre Markos	m.03gj2	Hungary	people.person.nationality
m.0dtbck	Ousmane Bangoura	m.03676	Guinea	people.person.nationality
m.0brzq21	George Green	m.02jx1	England	people.person.nationality
m.0dgpnff	Mel Holden	m.06q1r	Scotland	people.person.nationality
m.0gfgn87	Willie Cunningham	m.05bcl	Northern Ireland	people.person.nationality
m.0cmc3rc	József Moravetz	m.06c1y	Romania	people.person.nationality
m.04ydy6z	Darío Jara Saguier	m.05v10	Paraguay	people.person.nationality
m.0b73kg5	Mauro Di Lello	m.03rjj	Italy	people.person.nationality
m.0h51lj6	Astemir Soblirov	m.06bnz	Russia	people.person.nationality
m.0h3ps1r	Carlos Zavala	m.09c7w0	United States of America	people.person.nationality
m.04gn38d	Georgi Sichinava	m.0d0kn	Georgia	people.person.nationality
m.081q8b	Benjamín Mayorga	m.01p8s	Costa Rica	people.person.nationality
m.0gx1kmh	Arturo Farías	m.01p1v	Chile	people.person.nationality
m.0gjc9ts	Tomas Lafchis	m.015qh	Bulgaria	people.person.nationality
m.03hkn28	Ali Mohsen	m.03shp	Iran	people.person.nationality
m.0fqp21j	Joe Cooper	m.02jx1	England	people.person.nationality
m.04dyw2g	Viktor Samokhin	m.06bnz	Russia	people.person.nationality
m.0b6fb4	Svatopluk Pluskal	m.01mjq	Czech Republic	people.person.nationality
m.0dgn87k	Dezső Bundzsák	m.03gj2	Hungary	people.person.nationality
m.0h7q4pw	Federico Wilde	m.0jgd	Argentina	people.person.nationality
m.0crg0ng	Jean Claessens	m.0154j	Belgium	people.person.nationality
m.047cc45	Ole Johan Singsdal	m.05bcl	Northern Ireland	people.person.nationality
m.0gjd397	Eladio Rojas	m.01p1v	Chile	people.person.nationality
m.0g9y7v6	James Roberts	m.02jx1	England	people.person.nationality
m.0bbwt54	Alfredo Devincenzi	m.0jgd	Argentina	people.person.nationality
m.0g9yw9t	Skënder Hyka	m.0jdx	Albania	people.person.nationality
m.04gmp3s	Castor Cantero	m.05v10	Paraguay	people.person.nationality
m.0h7mpdd	Václav Hovorka	m.01mjq	Czech Republic	people.person.nationality
m.07s8v9x	Manuel Bueno	m.06mkj	Spain	people.person.nationality
m.0h63jzw	Kamel Mosaoud	m.02k54	Egypt	people.person.nationality
m.043ksbm	Aníbal Tarabini	m.0jgd	Argentina	people.person.nationality
m.09rvv5s	Alfonso Silva	m.06mkj	Spain	people.person.nationality
m.04gk2hd	Leongino Unzaim	m.05v10	Paraguay	people.person.nationality
m.0h63y2w	Ernst Kozlicek	m.0h7x	Austria	people.person.nationality
m.0h7phzd	Gusztáv Szepesi	m.03gj2	Hungary	people.person.nationality
m.0h55h30	Raymond Passello	m.06mzp	Switzerland	people.person.nationality
m.07k56lm	Jimmy Davidson	m.06q1r	Scotland	people.person.nationality
m.04ljl0l	Miodrag Jovanović	m.077qn	Serbia	people.person.nationality
m.0bs7l8j	Johnny Hansen	m.0k6nt	Denmark	people.person.nationality
m.0nftv08	Daichi Akiyama	m.03_3d	Japan	people.person.nationality
m.0h1g98k	Ernesto Cucchiaroni	m.0jgd	Argentina	people.person.nationality
m.0h7mx8q	Ragnar Gustavsson	m.0d0vqn	Sweden	people.person.nationality
m.04n0513	John Smith	m.06q1r	Scotland	people.person.nationality
m.0cnzskx	László Fekete	m.03gj2	Hungary	people.person.nationality
m.0gfg4z6	Arash Roshanipour	m.03shp	Iran	people.person.nationality
m.0glpqp6	Christian Sanchez	m.035hm	Gibraltar	people.person.nationality
m.0g59k6j	Willie Ormond	m.06q1r	Scotland	people.person.nationality
m.0gjd9d4	Alan Sánchez	m.0b90_r	Mexico	people.person.nationality
m.09zp76	Ailton	m.015fr	Brazil	people.person.nationality
m.07k9qy2	John McMillan	m.06q1r	Scotland	people.person.nationality
m.05f9w_g	Chris Camilleri	m.04v3q	Malta	people.person.nationality
m.04gq12g	Jaime Ramírez	m.01p1v	Chile	people.person.nationality
m.02z8mfy	Ramazan Rragami	m.0jdx	Albania	people.person.nationality
m.0g5qs6m	Manuel Rodrigues	m.05r4w	Portugal	people.person.nationality
m.04f3fvv	Aleksandr Makhovikov	m.06bnz	Russia	people.person.nationality
m.0b6j09f	Armandinho	m.015fr	Brazil	people.person.nationality
m.0cz889j	André Vandeweyer	m.0154j	Belgium	people.person.nationality
m.0b6c_c3	Luis dos Santos Luz	m.015fr	Brazil	people.person.nationality
m.04n0jnn	Kenny Munro	m.06q1r	Scotland	people.person.nationality
m.0406gzq	Ibrahim Bah	m.04hqz	Lebanon	people.person.nationality
m.05zmnwc	James Burke	m.02jx1	England	people.person.nationality
m.0czf81f	Carlos Castillo	m.016wzw	Peru	people.person.nationality
m.0h7lgdp	Jiří Feureisl	m.01mjq	Czech Republic	people.person.nationality
m.09gp200	Jean Capelle	m.0154j	Belgium	people.person.nationality
m.026_75_	Charlie Burns	m.02jx1	England	people.person.nationality
m.0crfdy0	Albert Heremans	m.0154j	Belgium	people.person.nationality
m.0gjdbqb	Sergio Navarro	m.01p1v	Chile	people.person.nationality
m.02rq59f	Ryan Williams	m.02jx1	England	people.person.nationality
m.05zkjdx	Ely do Amparo	m.015fr	Brazil	people.person.nationality
m.065zzwf	Alexandru Moldovan	m.06c1y	Romania	people.person.nationality
m.056lt0s	Nicolas Marti	m.06mzp	Switzerland	people.person.nationality
m.04jnwwx	Konstantin Krizhevsky	m.06bnz	Russia	people.person.nationality
m.0cm7xw2	Filip Apelstav	m.0d0vqn	Sweden	people.person.nationality
m.06405kb	Siegmund Mewes	m.0345h	Germany	people.person.nationality
m.0h52xcg	Albert Guinchard	m.06mzp	Switzerland	people.person.nationality
m.0gj9hqq	José Silva	m.05r4w	Portugal	people.person.nationality
m.0h635f3	Benjamin Maldonado	m.0165v	Bolivia	people.person.nationality
m.0c3_l9s	Marco Sala	m.03rjj	Italy	people.person.nationality
m.0crhhsn	François Devries	m.0154j	Belgium	people.person.nationality
m.05zkl7z	Bobby Smith	m.02jx1	England	people.person.nationality
m.04jch2p	Aleksandr Ivanov	m.06bnz	Russia	people.person.nationality
m.04yfffq	James Montgomery	m.02jx1	England	people.person.nationality
m.0crh3nn	August Hellemans	m.0154j	Belgium	people.person.nationality
m.0by1y9q	Tom Kaak	m.059j2	Netherlands	people.person.nationality
m.0h66f80	Mostafa Taha	m.02k54	Egypt	people.person.nationality
m.05c24l8	Kenneth Abela	m.04v3q	Malta	people.person.nationality
m.04f0t96	Arnold Buttigieg	m.04v3q	Malta	people.person.nationality
m.0h7q9c0	Antal Kotász	m.03gj2	Hungary	people.person.nationality
m.065x_74	Carlos Reyes	m.0b90_r	Mexico	people.person.nationality
m.0h7mn4y	József Vágó	m.03gj2	Hungary	people.person.nationality
m.0crhcb7	Constant Joacim	m.0154j	Belgium	people.person.nationality
m.0gg9k41	Evan Williams	m.06q1r	Scotland	people.person.nationality
m.0ch5fkq	Jonas Jonsson	m.0d0vqn	Sweden	people.person.nationality
m.0h528k2	Benjamin	m.0345h	Germany	people.person.nationality
m.0g01y9	Theodor Reimann	m.06npd	Slovakia	people.person.nationality
m.09gqcp5	Alex Smith	m.06q1r	Scotland	people.person.nationality
m.0crhnjp	Gérard Delbeke	m.0154j	Belgium	people.person.nationality
m.03y9ncq	Vladimir Kesarev	m.06bnz	Russia	people.person.nationality
m.0bs4lg9	Pietro Ferrari	m.03rjj	Italy	people.person.nationality
m.076z0yz	Henrique	m.015fr	Brazil	people.person.nationality
m.0cm8syh	Alberto Guerra	m.0b90_r	Mexico	people.person.nationality
m.0h55r28	Diego Sánchez	m.06mkj	Spain	people.person.nationality
m.09g9nkr	John Kemp	m.059j2	Netherlands	people.person.nationality
m.0dj9_c	Hiroshi Kato	m.03_3d	Japan	people.person.nationality
m.0b748ns	Ben Greenhalgh	m.02jx1	England	people.person.nationality
m.04zznb_	Ladislav Móder	m.06npd	Slovakia	people.person.nationality
m.0b6f4j9	Oleksandr Sorokalet	m.07t21	Ukraine	people.person.nationality
m.0bmjr5s	Alex Smith	m.06q1r	Scotland	people.person.nationality
m.04n0zcm	Zheng Wei	m.0d05w3	China	people.person.nationality
m.0264x36	Warren Neill	m.02jx1	England	people.person.nationality
m.0h7l3t7	Carlos Ibáñez	m.01p1v	Chile	people.person.nationality
m.0h68j_6	Antonio Greco	m.0165v	Bolivia	people.person.nationality
m.0h54z38	Théodore Nouwens	m.0154j	Belgium	people.person.nationality
m.0b6l0gs	Stephen McBride	m.05bcl	Northern Ireland	people.person.nationality
m.0l9y645	Manuelito	m.04wlh	Mozambique	people.person.nationality
m.0hr7p49	John Hughes	m.06q1r	Scotland	people.person.nationality
m.04gjt94	Sean Sullivan	m.04v3q	Malta	people.person.nationality
m.02r7m25	Musa Shannon	m.04hzj	Liberia	people.person.nationality
m.0h1bqrk	Jesús del Muro	m.0b90_r	Mexico	people.person.nationality
m.0g9_mjl	Billy Kenny	m.02jx1	England	people.person.nationality
m.0h7lwq8	István Ilku	m.03gj2	Hungary	people.person.nationality
m.0bm96jg	Jaime Belmonte	m.0b90_r	Mexico	people.person.nationality
m.0n49g5t	Jerome Sinclair	m.02jx1	England	people.person.nationality
m.0641sq_	Gösta Dunker	m.0d0vqn	Sweden	people.person.nationality
m.0g9xggv	José Ramos	m.0jgd	Argentina	people.person.nationality
m.05zwxjm	Dave Smith	m.06q1r	Scotland	people.person.nationality
m.06zrwyd	Edward Azzopardi	m.04v3q	Malta	people.person.nationality
m.05f5byl	Pruden	m.04vg8	Martinique	people.person.nationality
m.0hhpgz7	Yasuhiro Tanaka	m.03_3d	Japan	people.person.nationality
m.0h55_1l	Willy von Känel	m.06mzp	Switzerland	people.person.nationality
m.07s7s0d	Gheorghe Albu	m.06c1y	Romania	people.person.nationality
m.0ngmyj0	Erwan Martin	m.0f8l9c	France	people.person.nationality
m.07kdv3t	Michael Bryan	m.02jx1	England	people.person.nationality
m.04grpsw	César López Fretes	m.05v10	Paraguay	people.person.nationality
m.0h55xpg	Erwin Hochsträsser	m.06mzp	Switzerland	people.person.nationality
m.0bryz94	Alberto Eliani	m.03rjj	Italy	people.person.nationality
m.0ch472w	Gerdo Hazelhekke	m.059j2	Netherlands	people.person.nationality
m.0h7qt69	István Palotás	m.03gj2	Hungary	people.person.nationality
m.0dlm_jq	Ishmail Kamara	m.06s_2	Sierra Leone	people.person.nationality
m.0pcthf1	Fabiano	m.03rjj	Italy	people.person.nationality
m.0pcthfg	Branco	m.0165v	Bolivia	people.person.nationality
m.04jdsxn	Eligio Echagüe	m.05v10	Paraguay	people.person.nationality
m.0px8cj2	Andrés Sena	m.0jgd	Argentina	people.person.nationality
m.0ngscjn	Bruno	m.05r4w	Portugal	people.person.nationality
m.0crgwl4	Laurent Grimmonprez	m.0154j	Belgium	people.person.nationality
m.0h7kzmn	Sven Andersson	m.0d0vqn	Sweden	people.person.nationality
m.04f3zbc	Carlos Oliveira	m.05r4w	Portugal	people.person.nationality
m.09ghlys	Ferdinand Adams	m.0154j	Belgium	people.person.nationality
m.09v99d9	José Muguerza	m.06mkj	Spain	people.person.nationality
m.0h65n1y	Ismail Rafaat	m.02k54	Egypt	people.person.nationality
m.0h7nch1	Zdeněk Procházka	m.01mjq	Czech Republic	people.person.nationality
m.09v9djj	Martín Marculeta	m.06mkj	Spain	people.person.nationality
m.0h7nc9p	Francisco Rúa	m.0jgd	Argentina	people.person.nationality
m.05mxlvf	Knut Nordahl	m.0d0vqn	Sweden	people.person.nationality
m.04gh71b	Atilio López	m.05v10	Paraguay	people.person.nationality
m.0h65n76	Roberto Capparelli	m.0165v	Bolivia	people.person.nationality
m.0hrhbxw	Ryan Jones	m.0j5g9	Wales	people.person.nationality
m.02q3gkp	Mohamed Latif	m.02k54	Egypt	people.person.nationality
m.03wdr_y	Aleksandar Petaković	m.077qn	Serbia	people.person.nationality
m.0h7pqqk	Otto Andersson	m.0d0vqn	Sweden	people.person.nationality
m.05q6t1p	Andreas Christodoulou	m.01ppq	Cyprus	people.person.nationality
m.0ch1s76	Harry Clayton	m.02jx1	England	people.person.nationality
m.05mz281	Patrick Burgmeier	m.04j53	Liechtenstein	people.person.nationality
m.0h55ppf	Willy Huber	m.06mzp	Switzerland	people.person.nationality
m.064p280	Jimmy Murray	m.06q1r	Scotland	people.person.nationality
m.0h51_65	Jorginho	m.016wzw	Peru	people.person.nationality
m.0hhs7z0	Luke Clark	m.02jx1	England	people.person.nationality
m.05t0pdb	József Szabó	m.03gj2	Hungary	people.person.nationality
m.0h51v9s	Jacques Moeschal	m.0154j	Belgium	people.person.nationality
m.0gtw598	José Sasía	m.07twz	Uruguay	people.person.nationality
m.04lg7h5	Robbie White	m.05bcl	Northern Ireland	people.person.nationality
m.0hrcy3f	Juan Castillo	m.016wzw	Peru	people.person.nationality
m.05p3xpd	Lajos Korányi	m.03gj2	Hungary	people.person.nationality
m.0crff1m	Frans Peeraer	m.0154j	Belgium	people.person.nationality
m.0cmcyfq	Vasile Deheleanu	m.06c1y	Romania	people.person.nationality
m.03cz_xx	Josip Pirmajer	m.06t8v	Slovenia	people.person.nationality
m.0h6652n	Hassan Raghab	m.02k54	Egypt	people.person.nationality
m.06w8jg_	Jan Korte	m.059j2	Netherlands	people.person.nationality
m.04gkl80	Victoriano Leguizamón	m.05v10	Paraguay	people.person.nationality
m.04jnb_5	Viktor Kanevskyi	m.07t21	Ukraine	people.person.nationality
m.04q6pc6	Pedro Dellacha	m.0jgd	Argentina	people.person.nationality
m.0h7qh37	Rune Carlsson	m.0d0vqn	Sweden	people.person.nationality
m.04f_s1n	Viktor Getmanov	m.0d0kn	Georgia	people.person.nationality
m.04n1sfd	Dan-Ola Eckerman	m.02vzc	Finland	people.person.nationality
m.0by14ct	Chris Dawson	m.0j5g9	Wales	people.person.nationality
m.02r4vyn	Bobby Smith	m.02jx1	England	people.person.nationality
m.0h7qy86	Nils Axelsson	m.0d0vqn	Sweden	people.person.nationality
m.0h54bg_	Walter Weiler	m.06mzp	Switzerland	people.person.nationality
m.0h56lf2	Ernst Hufschmid	m.06mzp	Switzerland	people.person.nationality
m.07k6s_q	Jimmy Turner	m.09c7w0	United States of America	people.person.nationality
m.0h3v47w	Andreas Konstantinou	m.01ppq	Cyprus	people.person.nationality
m.0b73nd1	Iro Curmi	m.04v3q	Malta	people.person.nationality
m.0g9_kqg	James Roberts	m.02jx1	England	people.person.nationality
m.0crgxv9	Jean De Clercq	m.0154j	Belgium	people.person.nationality
m.0hzprdm	Daniel Nilsson	m.0d0vqn	Sweden	people.person.nationality
m.0bbwx0q	Jan Lohman	m.059j2	Netherlands	people.person.nationality
m.0h640ls	Rudolf Viertl	m.0h7x	Austria	people.person.nationality
m.04y8m91	Billy Jennings	m.02jx1	England	people.person.nationality
m.0h54qkm	Ahmed Abdulla	m.01znc_	Turkey	people.person.nationality
m.04cvlfr	Marcelo Pereira	m.015fr	Brazil	people.person.nationality
m.05q75yg	Sune Andersson	m.0d0vqn	Sweden	people.person.nationality
m.0dgq6v9	Makan Dembélé	m.04v09	Mali	people.person.nationality
m.0bby_yc	Mauro Bicicli	m.03rjj	Italy	people.person.nationality
m.0h7mm5z	Francisco Pérez	m.0b90_r	Mexico	people.person.nationality
m.0pcth6t	Reis	m.0345h	Germany	people.person.nationality
m.07k8w7n	George Green	m.02jx1	England	people.person.nationality
m.0gj9dz9	Hugo Berly	m.01p1v	Chile	people.person.nationality
m.0h7qzcq	Miguel Busquets	m.01p1v	Chile	people.person.nationality
m.0crhpy5	Philibert Smellinckx	m.0154j	Belgium	people.person.nationality
m.05c4v33	Gábor Horváth	m.03gj2	Hungary	people.person.nationality
m.02z2vxn	Angelo Galea	m.04v3q	Malta	people.person.nationality
m.0cm8fdw	Rudolf Kotormány	m.06c1y	Romania	people.person.nationality
m.05p4xkw	Frank Séchehaye	m.06mzp	Switzerland	people.person.nationality
m.06w825h	Hayk Mkrtchyan	m.0jgx	Armenia	people.person.nationality
m.0h7msc8	Mario Bergara	m.07twz	Uruguay	people.person.nationality
m.0547f6t	David Jones	m.0j5g9	Wales	people.person.nationality
m.0bwkgc5	Alemão	m.015fr	Brazil	people.person.nationality
m.0czbkj4	Félix Welkenhuysen	m.0154j	Belgium	people.person.nationality
m.0c41pmm	Carlo Tresoldi	m.03rjj	Italy	people.person.nationality
m.027zz93	Zeze	m.077qn	Serbia	people.person.nationality
m.0dll6j6	Pecka	m.0345h	Germany	people.person.nationality
m.0hhs69p	Elias Taguelmint	m.0h3y	Algeria	people.person.nationality
m.02rr2lh	Vojislav Melić	m.077qn	Serbia	people.person.nationality
m.0fm5qx	Chrys	m.035qy	Greece	people.person.nationality
m.080kdqr	Michel Wintacq	m.0154j	Belgium	people.person.nationality
m.0dgqw9j	Mostafa Shojaei	m.03shp	Iran	people.person.nationality
m.04f4y5_	Viktor Kuznetsov	m.07t21	Ukraine	people.person.nationality
m.0h62x8r	Antonio Valencia	m.0165v	Bolivia	people.person.nationality
m.06zr94_	Detlef Enge	m.0345h	Germany	people.person.nationality
m.04648cz	Ross White	m.0j5g9	Wales	people.person.nationality
m.0gg4z1d	Javed Mohammed	m.09lxtg	Trinidad and Tobago	people.person.nationality
m.0gfhy_x	John Frandsen	m.0k6nt	Denmark	people.person.nationality
m.0809fr1	John White	m.06q1r	Scotland	people.person.nationality
m.0h1c83b	Billy Scott	m.0ctw_b	New Zealand	people.person.nationality
m.0hrcztk	Takuya Ito	m.03_3d	Japan	people.person.nationality
m.09gc949	Musa Haroon	m.0697s	Qatar	people.person.nationality
m.0dsfcfd	Conny Karlsson	m.0d0vqn	Sweden	people.person.nationality
m.0hq_dqp	Christos Maniatis	m.035qy	Greece	people.person.nationality
m.056z67d	Antal Szabó	m.03gj2	Hungary	people.person.nationality
m.02qt8yr	Paul Power	m.06q1r	Scotland	people.person.nationality
m.0tkfzqy	Jimmy Millar	m.06q1r	Scotland	people.person.nationality
m.0b_znfj	Sándor Bíró	m.03gj2	Hungary	people.person.nationality
m.06w8cg9	Martik Mkrtumyan	m.0jgx	Armenia	people.person.nationality
m.06zn3nf	Tibor Kemény	m.03gj2	Hungary	people.person.nationality
m.080f167	Roberto Ferreiro	m.0jgd	Argentina	people.person.nationality
m.0hhv3jt	George Conn	m.06q1r	Scotland	people.person.nationality
m.0gvq_cc	Amin Torkashvand	m.03shp	Iran	people.person.nationality
m.0br_2v6	Johnny Hansen	m.0k6nt	Denmark	people.person.nationality
m.0ngq32j	Abderrahman El Houasli	m.04wgh	Morocco	people.person.nationality
m.0hr6msh	Jé	m.06mzp	Switzerland	people.person.nationality
m.0bmh5ss	Alfio Fontana	m.03rjj	Italy	people.person.nationality
m.09glyc5	Pierre Braine	m.0154j	Belgium	people.person.nationality
m.0ds2w41	Eugenio	m.05v10	Paraguay	people.person.nationality
m.0glpkvc	Peter Gerhardsson	m.0d0vqn	Sweden	people.person.nationality
m.0h7pd_3	Guillermo Díaz	m.01p1v	Chile	people.person.nationality
m.0ds4lln	Bill	m.09c7w0	United States of America	people.person.nationality
m.05zhq1d	David Vaudreuil	m.09c7w0	United States of America	people.person.nationality
m.0h65hyt	Peter Platzer	m.0h7x	Austria	people.person.nationality
m.080dv8z	Allan Brown	m.06q1r	Scotland	people.person.nationality
m.0fpjyl0	Sergey Kulinich	m.06bnz	Russia	people.person.nationality
m.04ctsy5	Emerich Vogl	m.06c1y	Romania	people.person.nationality
m.0pcthdd	Dida	m.015fr	Brazil	people.person.nationality
m.0ngscsc	Romário	m.015fr	Brazil	people.person.nationality
m.064qshh	Norberto Menéndez	m.0jgd	Argentina	people.person.nationality
m.0gjf0ym	Léopold Gernaey	m.0154j	Belgium	people.person.nationality
m.04cvnb7	Mikhail Biryukov	m.06bnz	Russia	people.person.nationality
m.064m9qv	Tommy Walker	m.06q1r	Scotland	people.person.nationality
m.09gmh4z	Mohamed Traoré	m.03676	Guinea	people.person.nationality
m.0h7l0tt	Sven Jacobsson	m.0d0vqn	Sweden	people.person.nationality
m.0ds1k_y	Nando	m.06mkj	Spain	people.person.nationality
m.04cr8l_	Vladislav Lemish	m.06bnz	Russia	people.person.nationality
m.0h97j5p	Mongkol Namnuad	m.07f1x	Thailand	people.person.nationality
m.0hn8zz9	Jan Berg	m.05b4w	Norway	people.person.nationality
m.0bbvh11	Claudio Merlo	m.03rjj	Italy	people.person.nationality
m.051z1f0	Joe Williams	m.02jx1	England	people.person.nationality
m.06w64qh	Sandy Brown	m.06q1r	Scotland	people.person.nationality
m.09gnh_p	Joe Todd	m.05bcl	Northern Ireland	people.person.nationality
m.0b6hxyn	Ricardo Mannetti	m.05bmq	Namibia	people.person.nationality
m.09yz0h	Greg Anderson	m.06q1r	Scotland	people.person.nationality
m.04gw39p	Mark Francis	m.02jx1	England	people.person.nationality
m.0bmhs3k	Adama Traoré	m.04v09	Mali	people.person.nationality
m.05b5g98	Tsvetan Atanasov	m.015qh	Bulgaria	people.person.nationality
m.02r561w	Garry Brooke	m.02jx1	England	people.person.nationality
m.07s5v4_	Mehmet Al	m.01znc_	Turkey	people.person.nationality
m.07k5sf2	Kieron Durkan	m.03rt9	Ireland	people.person.nationality
m.0ks04p	Zé Roberto	m.015fr	Brazil	people.person.nationality
m.080ljj8	Omar Khalil	m.03__y	Jordan	people.person.nationality
